A,B,C,D,E,F,G,H,I,J,K,L,M
-3.282109481,-0.168679221,4.67988162,26.27992089,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.0737016,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.846360617,10.28052523,13.19005593,8.974717374,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.09024348,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,22.39176117,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.5856127,6.203405329,4.115453421,10.05965447,3.872697871,11.02958446,13.19005593,8.858891633,4.833814578,0
-5.116671866,-0.168679221,4.67988162,26.34361766,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.33369743,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.995502099,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.75092702,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.36270545,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.28830521,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.915573968,10.28052523,13.19005593,8.870475507,4.833814578,0
-4.595459571,-0.168679221,4.67988162,25.95923614,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.39962875,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,24.76678577,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,25.9797866,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.4061473,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.10539251,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.964968097,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.58609074,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.9784248,4.833814578,0
-8.693224059,-0.168679221,4.67988162,23.72593058,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.91193325,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.880454779,10.28052523,13.19005593,8.924412059,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.68925381,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.10920944,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,21.5887834,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.874502628,10.28052523,31.14469954,8.324712313,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.902644639,10.28052523,13.19005593,8.94373704,4.833814578,0
-9.238756021,-0.168679221,4.67988162,23.38394086,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.796311531,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.193575,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.011751651,-0.168679221,4.67988162,26.67916848,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.60914713,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,18.13804031,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.84910318,-0.168679221,4.67988162,23.99091312,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.20844528,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.493011246,-0.168679221,4.67988162,23.00276807,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.977015069,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.8367442,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,3.35976324,19.67468992,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,16.22604403,8.648431724,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.889963929,4.833814578,0
-10.00657415,-0.168679221,4.67988162,24.40782342,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,26.34282846,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.98261328,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,4.67988162,22.30212542,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.938192486,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.33570572,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,25.52129545,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.058864883,-0.168679221,4.67988162,22.61473453,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.94431331,-0.168679221,4.67988162,24.26882986,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,10.76548749,0
-1.288206846,-0.168679221,4.67988162,26.0458707,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,22.39413921,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,23.92698349,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,16.17267813,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,24.64122419,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,4.67988162,24.84892081,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.6654972,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,22.02729608,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.14055775,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.899111947,10.28052523,13.19005593,8.949932328,4.833814578,0
-8.693224059,-0.168679221,3.35976324,14.18105137,5.990131181,4.115453421,10.05965447,3.72845053,13.87541402,40.22741029,8.383784655,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.394657,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.49516388,-0.168679221,4.67988162,22.89490964,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.24689502,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.32009484,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.61230783,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.04592233,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.00814236,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.915573968,10.28052523,13.19005593,9.038452271,4.833814578,0
-3.282109481,-0.168679221,4.67988162,22.23118797,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.85852317,-0.168679221,4.67988162,22.24419189,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.935466927,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.51385674,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.76442217,-0.168679221,3.907661871,17.01404309,5.300374864,4.115453421,10.05965447,3.887431957,10.28052523,13.19005593,8.857798855,4.833814578,0
-5.98766677,-0.168679221,4.67988162,25.96170675,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.24615185,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,26.22747649,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.32380216,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.81888738,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.23069423,6.442307453,4.115453421,10.05965447,3.855651663,11.02958446,13.19005593,9.029339194,4.833814578,0
-8.281970981,-0.168679221,4.67988162,24.39858734,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.895862186,10.28052523,25.24099262,8.47696797,4.833814578,0
-3.282109481,-0.168679221,2.934780045,16.02826084,6.419019603,4.115453421,10.05965447,3.749681944,11.56105045,33.71255596,8.412118962,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.97093841,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,24.45208807,8.536685185,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.12644621,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,14.81949538,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.992290905,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,21.41609997,8.652365261,4.833814578,0
-3.282109481,-0.168679221,4.67988162,25.72110146,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.883666418,-0.168679221,4.67988162,21.87295897,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,14.26317035,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.570316327,-0.168679221,4.67988162,24.51833119,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.64179991,-0.168679221,4.67988162,22.22380962,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.924974414,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,9.032528865,4.833814578,0
-13.46997946,-0.168679221,4.67988162,25.04154637,5.300374864,1.128517763,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,11.13709456,0
-8.883666418,-0.168679221,4.67988162,21.95793366,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,23.72840021,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-9.71730894,-0.168679221,4.67988162,26.66699856,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.81955124,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.76952187,10.28052523,13.19005593,8.891785658,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,16.22604403,8.60789631,4.833814578,0
-3.282109481,-0.168679221,2.934780045,17.26652743,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.850930225,4.833814578,0
-6.699321424,-0.168679221,4.67988162,26.34710133,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.870474435,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.74763721,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,2.934780045,15.97305088,5.300374864,3.013064342,10.67951261,3.910791937,10.28052523,24.45208807,8.474586373,7.059589013,0
-5.576413692,-0.168679221,4.67988162,25.99236323,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.00657415,-0.168679221,4.67988162,22.67494344,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,4.67988162,22.64063294,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,6.421935629,4.115453421,10.05965447,3.828686556,11.02958446,13.19005593,9.014488089,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.744069495,4.833814578,0
-1.288206846,-0.168679221,4.67988162,21.54041185,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.57419271,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.909022058,4.833814578,0
-1.288206846,-0.168679221,3.907661871,14.49726866,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,0.973840789,12.82557949,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.058864883,-0.168679221,4.67988162,22.38740556,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,24.45208807,8.546463121,4.833814578,0
-10.27587362,-0.168679221,4.67988162,26.29393776,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,26.38188401,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,4.67988162,23.76639881,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.02825835,-0.168679221,-1.332714836,15.44943832,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,6.460231607,4.115453421,10.05965447,3.884970577,11.02958446,13.19005593,9.042048219,4.833814578,0
-4.595459571,-0.168679221,4.67988162,22.39327249,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
